rank	gene_id	symbol	mean_tpm	var_log2tpm
3106	ENSG00000099399	MAGEB2	2.764	0.4738
3107	ENSG00000164542	MATCAP2	1.658	0.4738
3108	ENSG00000113448	PDE4D	1.804	0.4735
3109	ENSG00000168003	SLC3A2	172.427	0.4735
3110	ENSG00000009709	PAX7	2.441	0.4734
3111	ENSG00000156500	PABIR3	1.813	0.4734
3112	ENSG00000250722	SELENOP	34.345	0.4734
3113	ENSG00000114554	PLXNA1	18.981	0.4731
3114	ENSG00000189164	ZNF527	2.3	0.4731
3115	ENSG00000077092	RARB	1.984	0.473
3116	ENSG00000198681	MAGEA1	3.0	0.4729
3117	ENSG00000286140	DERPC	7.928	0.4724
3118	ENSG00000198039	ZNF273	2.554	0.4722
3119	ENSG00000159216	RUNX1	5.031	0.472
3120	ENSG00000175387	SMAD2	24.064	0.4718
3121	ENSG00000153317	ASAP1	11.335	0.4717
3122	ENSG00000272398	CD24	1.25	0.4713
3123	ENSG00000089775	ZBTB25	2.21	0.4713
3124	ENSG00000107954	NEURL1	1.184	0.4712
3125	ENSG00000100968	NFATC4	43.614	0.4711
3126	ENSG00000131069	ACSS2	21.626	0.4709
3127	ENSG00000175305	CCNE2	2.02	0.4707
3128	ENSG00000072756	TRNT1	4.017	0.4707
3129	ENSG00000173011	TADA2B	21.478	0.4704
3130	ENSG00000175745	NR2F1	811.7	0.4704
3131	ENSG00000064195	DLX3	2.913	0.4703
3132	ENSG00000164117	FBXO8	3.628	0.4702
3133	ENSG00000156026	MCU	5.204	0.4701
3134	ENSG00000188295	ZNF669	4.152	0.47
3135	ENSG00000185008	ROBO2	1.823	0.4698
3136	ENSG00000125257	ABCC4	3.255	0.4698
3137	ENSG00000164919	COX6C	192.762	0.4697
3138	ENSG00000125731	SH2D3A	3.174	0.4696
3139	ENSG00000070718	AP3M2	7.738	0.4695
3140	ENSG00000225830	ERCC6	18.933	0.4695
3141	ENSG00000164532	TBX20	1.175	0.4694
3142	ENSG00000031691	CENPQ	4.495	0.4693
3143	ENSG00000175691	ZNF77	2.602	0.469
3144	ENSG00000181885	CLDN7	2.361	0.4688
3145	ENSG00000125629	INSIG2	2.215	0.4687
3146	ENSG00000163293	NIPAL1	2.763	0.4687
3147	ENSG00000121892	PDS5A	17.573	0.4686
3148	ENSG00000089335	ZNF302	6.566	0.4684
3149	ENSG00000214654	B3GALT9	8.731	0.4682
3150	ENSG00000151240	DIP2C	3.597	0.4682
3151	ENSG00000089234	BRAP	18.969	0.4681
3152	ENSG00000172932	ANKRD13D	71.393	0.4681
3153	ENSG00000109787	KLF3	3.769	0.468
3154	ENSG00000148481	MINDY3	4.134	0.4679
3155	ENSG00000108395	TRIM37	14.523	0.4676
3156	ENSG00000103091	WDR59	19.251	0.4675
3157	ENSG00000085274	MYNN	1.133	0.4675
3158	ENSG00000064933	PMS1	3.941	0.4675
3159	ENSG00000214595	EML6	1.498	0.4673
3160	ENSG00000106723	SPIN1	20.041	0.4672
3161	ENSG00000135439	AGAP2	1.012	0.4668
3162	ENSG00000100601	ALKBH1	4.194	0.4666
3163	ENSG00000131507	NDFIP1	139.991	0.4666
3164	ENSG00000171798	KNDC1	2.917	0.4662
3165	ENSG00000106100	NOD1	2.398	0.4661
3166	ENSG00000151461	UPF2	187.864	0.466
3167	ENSG00000132109	TRIM21	8.015	0.466
3168	ENSG00000275111	ZNF2	3.903	0.466
3169	ENSG00000132541	RIDA	12.824	0.4659
3170	ENSG00000106049	HIBADH	8.617	0.4654
3171	ENSG00000198835	GJC2	1.311	0.4653
3172	ENSG00000254685	FPGT	1.634	0.4653
3173	ENSG00000075292	ZNF638	29.345	0.4652
3174	ENSG00000119866	BCL11A	20.092	0.4649
3175	ENSG00000164684	ZNF704	1.696	0.4649
3176	ENSG00000160352	ZNF714	17.531	0.4649
3177	ENSG00000224420	ADM5	23.725	0.4646
3178	ENSG00000150281	CTF1	1.548	0.4646
3179	ENSG00000155621	C9orf85	14.022	0.4646
3180	ENSG00000172602	RND1	9.96	0.4645
3181	ENSG00000226174	TEX22	1.872	0.4645
3182	ENSG00000079435	LIPE	3.874	0.4643
3183	ENSG00000158423	RIBC1	6.881	0.4642
3184	ENSG00000174007	CEP19	4.591	0.4641
3185	ENSG00000106571	GLI3	2.975	0.4641
3186	ENSG00000067840	PDZD4	4.426	0.4638
3187	ENSG00000050555	LAMC3	5.591	0.4635
3188	ENSG00000068878	PSME4	13.858	0.4635
3189	ENSG00000117632	STMN1	59.798	0.4634
3190	ENSG00000164305	CASP3	21.866	0.4634
3191	ENSG00000214021	TTLL3	83.717	0.4634
3192	ENSG00000115091	ACTR3	29.075	0.463
3193	ENSG00000110315	RNF141	3.981	0.4629
3194	ENSG00000109189	USP46	2.381	0.4628
3195	ENSG00000129521	EGLN3	2.361	0.4626
3196	ENSG00000101343	CRNKL1	11.641	0.4625
3197	ENSG00000197483	ZNF628	9.271	0.4625
3198	ENSG00000146963	LUC7L2	88.987	0.4625
3199	ENSG00000173614	NMNAT1	5.164	0.4623
3200	ENSG00000182220	ATP6AP2	32.72	0.4621
3201	ENSG00000178445	GLDC	21.533	0.4618
3202	ENSG00000101246	ARFRP1	107.373	0.4618
3203	ENSG00000099625	CBARP	3.068	0.4617
3204	ENSG00000176102	CSTF3	53.798	0.4617
3205	ENSG00000150403	TMCO3	18.641	0.4617
3206	ENSG00000168026	TTC21A	2.308	0.4616
3207	ENSG00000277400	ENSG00000277400	4.123	0.4614
3208	ENSG00000076650	GPATCH1	32.772	0.4611
3209	ENSG00000126814	TRMT5	5.657	0.4611
3210	ENSG00000074356	NCBP3	22.599	0.4608
3211	ENSG00000120458	MSANTD2	2.315	0.4606
3212	ENSG00000204052	LRRC73	1.246	0.4606
3213	ENSG00000135926	TMBIM1	3.858	0.4603
3214	ENSG00000171877	FRMD5	1.801	0.4601
3215	ENSG00000148840	PPRC1	103.327	0.4601
3216	ENSG00000162522	NHSL3	18.44	0.46
3217	ENSG00000188483	IER5L	5.719	0.4599
3218	ENSG00000115966	ATF2	1.462	0.4596
3219	ENSG00000100483	VCPKMT	1.985	0.4595
3220	ENSG00000084676	NCOA1	5.956	0.4594
3221	ENSG00000135678	CPM	1.594	0.4592
3222	ENSG00000052749	RRP12	275.062	0.4591
3223	ENSG00000185359	HGS	227.406	0.459
3224	ENSG00000154359	LONRF1	2.012	0.4587
3225	ENSG00000175482	POLD4	24.539	0.4587
3226	ENSG00000164663	USP49	2.545	0.4586
3227	ENSG00000198353	HOXC4	63.367	0.4586
3228	ENSG00000166845	C18orf54	1.215	0.4586
3229	ENSG00000135119	RNFT2	6.728	0.4581
3230	ENSG00000184916	JAG2	15.885	0.4581
3231	ENSG00000289346	ENSG00000289346	2.866	0.458
3232	ENSG00000143867	OSR1	1.646	0.458
3233	ENSG00000108666	C17orf75	13.871	0.4579
3234	ENSG00000104093	DMXL2	1.831	0.4578
3235	ENSG00000131115	ZNF227	4.42	0.4578
3236	ENSG00000083535	PIBF1	4.797	0.4576
3237	ENSG00000174586	ZNF497	3.093	0.4576
3238	ENSG00000183137	CEP57L1	10.652	0.4575
3239	ENSG00000197037	ZSCAN25	10.248	0.4574
3240	ENSG00000138134	STAMBPL1	3.35	0.4574
3241	ENSG00000087263	OGFOD1	27.71	0.4573
3242	ENSG00000196214	ZNF766	2.425	0.4572
3243	ENSG00000115904	SOS1	2.62	0.4572
3244	ENSG00000135297	MTO1	3.219	0.4571
3245	ENSG00000153936	HS2ST1	4.938	0.4571
3246	ENSG00000171621	SPSB1	2.817	0.4569
3247	ENSG00000136824	SMC2	37.618	0.4569
3248	ENSG00000173068	BNC2	1.465	0.4565
3249	ENSG00000156697	UTP14A	247.209	0.4565
3250	ENSG00000135931	ARMC9	22.91	0.4564
3251	ENSG00000156384	SFR1	26.893	0.4564
3252	ENSG00000111670	GNPTAB	4.363	0.4564
3253	ENSG00000111664	GNB3	3.87	0.4562
3254	ENSG00000172594	SMPDL3A	1.1	0.4562
3255	ENSG00000104331	BPNT2	5.644	0.4562
3256	ENSG00000181751	MACIR	2.783	0.4557
3257	ENSG00000006652	IFRD1	10.211	0.4556
3258	ENSG00000136731	UGGT1	10.787	0.4554
3259	ENSG00000163932	PRKCD	19.282	0.4553
3260	ENSG00000118600	RXYLT1	17.17	0.4553
3261	ENSG00000083857	FAT1	3.225	0.4552
3262	ENSG00000142330	CAPN10	50.798	0.4551
3263	ENSG00000122483	CCDC18	22.668	0.455
3264	ENSG00000111647	BLTP3B	1.68	0.4548
3265	ENSG00000109107	ALDOC	7.988	0.4547
3266	ENSG00000226742	HSBP1L1	23.539	0.4545
3267	ENSG00000185033	SEMA4B	3.207	0.4545
3268	ENSG00000159263	SIM2	7.287	0.4544
3269	ENSG00000140832	MARVELD3	2.975	0.4544
3270	ENSG00000178694	NSUN3	2.373	0.4541
3271	ENSG00000169554	ZEB2	36.353	0.454
3272	ENSG00000162733	DDR2	1.434	0.4537
3273	ENSG00000203668	CHML	3.447	0.4537
3274	ENSG00000118217	ATF6	8.828	0.4532
3275	ENSG00000213445	SIPA1	70.125	0.4528
3276	ENSG00000164414	SLC35A1	1.533	0.4527
3277	ENSG00000186889	TMEM17	2.363	0.4527
3278	ENSG00000125686	MED1	6.133	0.4526
3279	ENSG00000116761	CTH	1.868	0.4526
3280	ENSG00000206418	RAB12	9.414	0.4524
3281	ENSG00000046651	OFD1	26.989	0.4524
3282	ENSG00000160233	LRRC3	2.161	0.4523
3283	ENSG00000157045	NTAN1	10.377	0.4523
3284	ENSG00000018699	TTC27	5.047	0.4522
3285	ENSG00000250021	ARPIN-AP3S2	17.693	0.4521
3286	ENSG00000073921	PICALM	14.538	0.452
3287	ENSG00000104213	PDGFRL	3.382	0.4519
3288	ENSG00000141068	KSR1	3.656	0.4519
3289	ENSG00000119699	TGFB3	3.61	0.4518
3290	ENSG00000134278	SPIRE1	4.81	0.4516
3291	ENSG00000137955	RABGGTB	12.74	0.4513
3292	ENSG00000151148	UBE3B	14.199	0.4509
3293	ENSG00000170540	ARL6IP1	162.359	0.4509
3294	ENSG00000163378	EOGT	1.394	0.4506
3295	ENSG00000188215	DCUN1D3	4.156	0.4506
3296	ENSG00000133422	MORC2	31.552	0.4505
3297	ENSG00000197343	ZNF655	19.143	0.4504
3298	ENSG00000258289	CHURC1	47.933	0.4503
3299	ENSG00000110844	PRPF40B	28.773	0.4501
3300	ENSG00000065154	OAT	30.828	0.45
3301	ENSG00000135766	EGLN1	43.81	0.4498
3302	ENSG00000066651	TRMT11	7.012	0.4498
3303	ENSG00000181788	SIAH2	4.418	0.4497
3304	ENSG00000154240	CEP112	2.411	0.4497
3305	ENSG00000280670	CCDC163	1.211	0.4496
3306	ENSG00000168970	JMJD7-PLA2G4B	1.188	0.4495
3307	ENSG00000145016	RUBCN	4.315	0.4495
3308	ENSG00000138785	INTS12	3.168	0.4493
3309	ENSG00000135924	DNAJB2	47.666	0.4491
3310	ENSG00000162407	PLPP3	2.254	0.449
3311	ENSG00000168807	SNTB2	6.149	0.4488
3312	ENSG00000089050	RBBP9	3.918	0.4487
3313	ENSG00000106477	CEP41	4.894	0.4486
3314	ENSG00000169252	ADRB2	1.034	0.4486
3315	ENSG00000137509	PRCP	4.941	0.4486
3316	ENSG00000179862	CITED4	6.045	0.4485
3317	ENSG00000147044	CASK	4.527	0.4484
3318	ENSG00000101928	MOSPD1	5.124	0.4482
3319	ENSG00000108813	DLX4	3.41	0.4482
3320	ENSG00000099256	PRTFDC1	2.437	0.4482
3321	ENSG00000114770	ABCC5	10.633	0.4481
3322	ENSG00000155275	TRMT44	16.63	0.4479
3323	ENSG00000058063	ATP11B	6.005	0.4477
3324	ENSG00000170545	SMAGP	3.773	0.4475
3325	ENSG00000175279	CENPS	30.419	0.4473
3326	ENSG00000121361	KCNJ8	4.955	0.4473
3327	ENSG00000125816	NKX2-4	8.46	0.4472
3328	ENSG00000011021	CLCN6	15.352	0.447
3329	ENSG00000197062	ZSCAN26	6.036	0.447
3330	ENSG00000188613	NANOS1	1.205	0.4468
3331	ENSG00000165943	MOAP1	15.262	0.4468
3332	ENSG00000221909	FAM200A	5.351	0.4466
3333	ENSG00000006062	MAP3K14	3.439	0.4466
3334	ENSG00000188994	ZNF292	6.002	0.4465
3335	ENSG00000104517	UBR5	15.027	0.4464
3336	ENSG00000182134	TDRKH	2.926	0.4464
3337	ENSG00000185664	PMEL	1.205	0.4463
3338	ENSG00000151575	TEX9	1.604	0.4462
3339	ENSG00000196378	ZNF34	3.259	0.446
3340	ENSG00000111962	UST	5.237	0.4459
3341	ENSG00000188549	CCDC9B	2.155	0.4457
3342	ENSG00000121931	LRIF1	4.604	0.4457
3343	ENSG00000160226	CFAP410	25.731	0.4457
3344	ENSG00000136874	STX17	9.1	0.4457
3345	ENSG00000169047	IRS1	1.041	0.4457
3346	ENSG00000259332	ST20-MTHFS	29.805	0.4457
3347	ENSG00000109814	UGDH	21.097	0.4456
3348	ENSG00000261408	TEN1-CDK3	5.299	0.4455
3349	ENSG00000162545	CAMK2N1	14.672	0.4455
3350	ENSG00000170049	KCNAB3	1.843	0.4454
3351	ENSG00000169964	TMEM42	26.808	0.4454
3352	ENSG00000165138	ANKS6	53.691	0.4453
3353	ENSG00000196793	ZNF239	2.492	0.4451
3354	ENSG00000005882	PDK2	19.848	0.4449
3355	ENSG00000196711	ALKAL1	13.141	0.4448
3356	ENSG00000006634	DBF4	30.259	0.4447
3357	ENSG00000132275	RRP8	54.803	0.4446
3358	ENSG00000072657	TRHDE	2.429	0.4445
3359	ENSG00000131943	C19orf12	8.406	0.4443
3360	ENSG00000159958	TNFRSF13C	1.999	0.4443
3361	ENSG00000149294	NCAM1	15.076	0.4441
3362	ENSG00000124766	SOX4	510.757	0.4441
3363	ENSG00000176532	PRR15	1.576	0.444
3364	ENSG00000167291	TBC1D16	9.818	0.4439
3365	ENSG00000132680	KHDC4	26.778	0.4436
3366	ENSG00000157107	FCHO2	1.176	0.4433
3367	ENSG00000130822	PNCK	1.808	0.4429
3368	ENSG00000130158	DOCK6	12.302	0.4428
3369	ENSG00000155561	NUP205	10.914	0.4428
3370	ENSG00000180611	MB21D2	2.427	0.4428
3371	ENSG00000107104	KANK1	11.457	0.4427
3372	ENSG00000111269	CREBL2	6.387	0.4423
3373	ENSG00000136940	PDCL	36.625	0.4422
3374	ENSG00000164535	DAGLB	15.279	0.442
3375	ENSG00000166189	HPS6	13.045	0.4418
3376	ENSG00000111077	TNS2	2.369	0.4416
3377	ENSG00000152127	MGAT5	3.958	0.4416
3378	ENSG00000146910	CNPY1	4.997	0.4413
3379	ENSG00000176623	RMDN1	12.326	0.4413
3380	ENSG00000067167	TRAM1	14.681	0.4413
3381	ENSG00000185615	PDIA2	19.138	0.4411
3382	ENSG00000123066	MED13L	4.561	0.441
3383	ENSG00000136367	ZFHX2	3.71	0.441
3384	ENSG00000181904	C5orf24	13.982	0.441
3385	ENSG00000127334	DYRK2	12.985	0.4409
3386	ENSG00000187257	RSBN1L	48.98	0.4406
3387	ENSG00000118231	CRYGD	14.114	0.4406
3388	ENSG00000095539	SEMA4G	2.645	0.4403
3389	ENSG00000138744	NAAA	9.698	0.4403
3390	ENSG00000144559	TAMM41	9.716	0.4403
3391	ENSG00000132664	POLR3F	5.18	0.4401
3392	ENSG00000109854	HTATIP2	26.625	0.44
3393	ENSG00000171574	ZNF584	6.618	0.4399
3394	ENSG00000108559	NUP88	36.019	0.4398
3395	ENSG00000179111	HES7	1.198	0.4398
3396	ENSG00000167508	MVD	87.848	0.4398
3397	ENSG00000026036	RTEL1-TNFRSF6B	4.477	0.4393
3398	ENSG00000255561	FDXACB1	1.366	0.4393
3399	ENSG00000198208	RPS6KL1	23.064	0.4393
3400	ENSG00000184083	FAM120C	10.045	0.4392
3401	ENSG00000181555	SETD2	16.152	0.4392
3402	ENSG00000271383	NBPF19	6.245	0.4391
3403	ENSG00000125107	CNOT1	66.468	0.4389
3404	ENSG00000165272	AQP3	5.205	0.4389
3405	ENSG00000108389	MTMR4	3.649	0.4387
3406	ENSG00000170634	ACYP2	7.125	0.4387
3407	ENSG00000196517	SLC6A9	3.529	0.4385
3408	ENSG00000157110	RBPMS	6.625	0.4385
3409	ENSG00000169446	MMGT1	7.398	0.4384
3410	ENSG00000135837	CEP350	4.452	0.4382
3411	ENSG00000081019	RSBN1	9.535	0.4382
3412	ENSG00000137936	BCAR3	2.507	0.4382
3413	ENSG00000197008	ZNF138	2.419	0.438
3414	ENSG00000230797	YY2	1.729	0.4378
3415	ENSG00000133731	IMPA1	2.461	0.4376
3416	ENSG00000183621	ZNF438	1.829	0.4374
3417	ENSG00000167157	PRRX2	5.701	0.4372
3418	ENSG00000132640	BTBD3	7.743	0.4371
3419	ENSG00000151470	C4orf33	1.587	0.4371
3420	ENSG00000165233	CARD19	28.069	0.437
3421	ENSG00000166839	ANKDD1A	1.335	0.4369
3422	ENSG00000100890	PRORP	5.333	0.4367
3423	ENSG00000172915	NBEA	2.987	0.4366
3424	ENSG00000138641	HERC3	4.181	0.4366
3425	ENSG00000135272	MDFIC	8.463	0.4364
3426	ENSG00000100811	YY1	54.731	0.4363
3427	ENSG00000104369	JPH1	11.37	0.4363
3428	ENSG00000176401	EID2B	5.979	0.4362
3429	ENSG00000174332	GLIS1	1.097	0.436
3430	ENSG00000115446	UNC50	13.353	0.4358
3431	ENSG00000153029	MR1	2.062	0.4358
3432	ENSG00000141574	SECTM1	2.904	0.4358
3433	ENSG00000132424	PNISR	68.014	0.4357
3434	ENSG00000182771	GRID1	6.426	0.4356
3435	ENSG00000120784	ZFP30	3.418	0.4354
3436	ENSG00000083544	TDRD3	6.281	0.4353
3437	ENSG00000120539	MASTL	11.847	0.4353
3438	ENSG00000143630	HCN3	8.187	0.4353
3439	ENSG00000268916	CSAG3	15.349	0.4352
3440	ENSG00000023697	DERA	5.836	0.4351
3441	ENSG00000186020	ZNF529	1.441	0.4351
3442	ENSG00000224940	PRRT4	3.159	0.4347
3443	ENSG00000084444	FAM234B	2.883	0.4347
3444	ENSG00000198960	ARMCX6	36.072	0.4344
3445	ENSG00000092931	MFSD11	13.787	0.4344
3446	ENSG00000168827	GFM1	8.106	0.4343
3447	ENSG00000185619	PCGF3	143.031	0.4342
3448	ENSG00000113269	RNF130	25.788	0.4341
3449	ENSG00000126460	PRRG2	1.756	0.4338
3450	ENSG00000135547	HEY2	11.707	0.4338
3451	ENSG00000111186	WNT5B	7.137	0.4338
3452	ENSG00000152348	ATG10	5.375	0.4337
3453	ENSG00000176531	PHLDB3	51.97	0.4337
3454	ENSG00000148926	ADM	24.387	0.4336
3455	ENSG00000066468	FGFR2	11.566	0.4335
3456	ENSG00000006071	ABCC8	1.267	0.4334
3457	ENSG00000169016	E2F6	22.23	0.4332
3458	ENSG00000100883	SRP54	26.357	0.4332
3459	ENSG00000168135	KCNJ4	4.445	0.4326
3460	ENSG00000109576	AADAT	2.471	0.4326
3461	ENSG00000115163	CENPA	50.219	0.4324
3462	ENSG00000144362	PHOSPHO2	5.362	0.4323
3463	ENSG00000137841	PLCB2	7.318	0.4321
3464	ENSG00000114541	FRMD4B	5.046	0.4321
3465	ENSG00000038002	AGA	7.83	0.432
3466	ENSG00000078804	TP53INP2	2.517	0.4317
3467	ENSG00000129472	RAB2B	4.202	0.4316
3468	ENSG00000243749	TMEM35B	6.813	0.4315
3469	ENSG00000124571	XPO5	34.877	0.4315
3470	ENSG00000100575	TIMM9	24.714	0.4315
3471	ENSG00000198930	CSAG1	12.285	0.4314
3472	ENSG00000134910	STT3A	12.886	0.4313
3473	ENSG00000186326	RGS9BP	1.063	0.4312
3474	ENSG00000211454	AKR7L	1.345	0.431
3475	ENSG00000083635	NUFIP1	4.491	0.4308
3476	ENSG00000070759	TESK2	2.66	0.4307
3477	ENSG00000163485	ADORA1	1.743	0.4306
3478	ENSG00000105483	CARD8	20.76	0.4305
3479	ENSG00000187239	FNBP1	20.306	0.4304
3480	ENSG00000188735	TMEM120B	16.624	0.4304
3481	ENSG00000135452	TSPAN31	7.197	0.4304
3482	ENSG00000168675	LDLRAD4	1.279	0.4303
3483	ENSG00000171811	CFAP46	1.951	0.4303
3484	ENSG00000101868	POLA1	9.483	0.4303
3485	ENSG00000153107	ANAPC1	12.868	0.4301
3486	ENSG00000164975	SNAPC3	29.596	0.4301
3487	ENSG00000066739	ATG2B	1.531	0.43
3488	ENSG00000080986	NDC80	10.819	0.4297
3489	ENSG00000137055	PLAA	3.301	0.4295
3490	ENSG00000196422	PPP1R26	12.015	0.4294
3491	ENSG00000120963	ZNF706	11.566	0.4294
3492	ENSG00000138166	DUSP5	1.347	0.4294
3493	ENSG00000113240	CLK4	5.057	0.4292
3494	ENSG00000164654	MIOS	2.703	0.4292
3495	ENSG00000092531	SNAP23	13.484	0.4288
3496	ENSG00000103248	MTHFSD	11.599	0.4288
3497	ENSG00000100228	RAB36	2.885	0.4288
3498	ENSG00000101782	RIOK3	14.356	0.4286
3499	ENSG00000132801	ZSWIM3	1.482	0.4283
3500	ENSG00000111912	NCOA7	30.615	0.428
3501	ENSG00000164949	GEM	1.239	0.4279
3502	ENSG00000079459	FDFT1	24.938	0.4279
3503	ENSG00000166436	TRIM66	2.129	0.4278
3504	ENSG00000185697	MYBL1	3.216	0.4278
3505	ENSG00000162032	SPSB3	23.375	0.4277
3506	ENSG00000010322	NISCH	65.556	0.4277
3507	ENSG00000125633	CCDC93	6.263	0.4277
3508	ENSG00000112837	TBX18	5.193	0.4276
3509	ENSG00000203499	IQANK1	2.043	0.4274
3510	ENSG00000139974	SLC38A6	5.228	0.4274
3511	ENSG00000061938	TNK2	19.192	0.4273
3512	ENSG00000135409	AMHR2	2.013	0.4272
3513	ENSG00000140987	ZSCAN32	4.764	0.4272
3514	ENSG00000156253	RWDD2B	3.113	0.4271
3515	ENSG00000177519	RPRM	3.866	0.4269
3516	ENSG00000196663	TECPR2	5.518	0.4269
3517	ENSG00000125351	UPF3B	211.684	0.4267
3518	ENSG00000188153	COL4A5	10.67	0.4267
3519	ENSG00000177427	MIEF2	6.318	0.4267
3520	ENSG00000180398	MCFD2	35.82	0.4267
3521	ENSG00000137822	TUBGCP4	14.416	0.4266
3522	ENSG00000143748	NVL	72.439	0.4266
3523	ENSG00000183814	LIN9	2.758	0.4265
3524	ENSG00000168672	LRATD2	17.117	0.4265
3525	ENSG00000240303	ACAD11	3.395	0.4264
3526	ENSG00000147592	LACTB2	11.979	0.4263
3527	ENSG00000164403	SHROOM1	9.278	0.4258
3528	ENSG00000172830	SSH3	16.074	0.4257
3529	ENSG00000167302	TEPSIN	10.988	0.4253
3530	ENSG00000152137	HSPB8	1.704	0.4251
3531	ENSG00000115145	STAM2	2.721	0.425
3532	ENSG00000122484	RPAP2	2.336	0.425
3533	ENSG00000135655	USP15	32.157	0.4249
3534	ENSG00000205927	OLIG2	6.042	0.4249
3535	ENSG00000113194	FAF2	37.233	0.4248
3536	ENSG00000140153	WDR20	11.641	0.4247
3537	ENSG00000134644	PUM1	37.242	0.4246
3538	ENSG00000155792	DEPTOR	3.419	0.4245
3539	ENSG00000134013	LOXL2	2.865	0.4242
3540	ENSG00000132300	PTCD3	33.673	0.4241
3541	ENSG00000103460	TOX3	1.241	0.4241
3542	ENSG00000107249	GLIS3	1.014	0.4239
3543	ENSG00000104549	SQLE	46.248	0.4238
3544	ENSG00000117475	BLZF1	3.092	0.4238
3545	ENSG00000167281	RBFOX3	7.526	0.4237
3546	ENSG00000113300	CNOT6	52.951	0.4235
3547	ENSG00000086289	EPDR1	13.728	0.4233
3548	ENSG00000173137	ADCK5	4.813	0.4233
3549	ENSG00000137098	SPAG8	2.766	0.4232
3550	ENSG00000153094	BCL2L11	16.917	0.423
3551	ENSG00000104611	SH2D4A	12.01	0.4227
3552	ENSG00000196782	MAML3	2.334	0.4224
3553	ENSG00000101745	ANKRD12	24.023	0.4223
3554	ENSG00000129071	MBD4	28.531	0.4223
3555	ENSG00000178026	LRRC75B	7.606	0.4222
3556	ENSG00000104064	GABPB1	2.289	0.4222
3557	ENSG00000185917	SETD4	11.008	0.4218
3558	ENSG00000107331	ABCA2	9.619	0.4212
3559	ENSG00000009780	FAM76A	5.62	0.4212
3560	ENSG00000114346	ECT2	4.191	0.4212
3561	ENSG00000158792	SPATA2L	10.487	0.4212
3562	ENSG00000107742	SPOCK2	1.265	0.4209
3563	ENSG00000088808	PPP1R13B	10.031	0.4208
3564	ENSG00000099194	SCD	41.282	0.4207
3565	ENSG00000122376	SHLD2	1.931	0.4207
3566	ENSG00000205593	DENND6B	1.387	0.4207
3567	ENSG00000176542	USF3	1.432	0.4206
3568	ENSG00000166446	CDYL2	1.045	0.4206
3569	ENSG00000161860	SYCE2	4.517	0.4205
3570	ENSG00000163482	STK36	7.234	0.4204
3571	ENSG00000092036	HAUS4	24.047	0.4204
3572	ENSG00000171606	ZNF274	7.984	0.4204
3573	ENSG00000105711	SCN1B	2.536	0.4203
3574	ENSG00000148110	MFSD14B	10.326	0.4202
3575	ENSG00000241852	C8orf58	4.453	0.4202
3576	ENSG00000170162	VGLL2	2.32	0.4202
3577	ENSG00000147421	HMBOX1	6.642	0.4201
3578	ENSG00000078487	ZCWPW1	16.559	0.4201
3579	ENSG00000127564	PKMYT1	117.22	0.4199
3580	ENSG00000168301	KCTD6	7.407	0.4196
3581	ENSG00000148143	ZNF462	2.976	0.4196
3582	ENSG00000141376	BCAS3	21.934	0.4192
3583	ENSG00000158290	CUL4B	6.775	0.4189
3584	ENSG00000130338	TULP4	5.66	0.4189
3585	ENSG00000125485	DDX31	16.148	0.4187
3586	ENSG00000101017	CD40	2.142	0.4187
3587	ENSG00000179344	HLA-DQB1	24.76	0.4186
3588	ENSG00000187987	ZSCAN23	1.349	0.4185
3589	ENSG00000196504	PRPF40A	558.493	0.4183
3590	ENSG00000163093	BBS5	8.89	0.4182
3591	ENSG00000164292	RHOBTB3	22.129	0.4181
3592	ENSG00000204764	RANBP17	2.066	0.4179
3593	ENSG00000147419	CCDC25	34.392	0.4178
3594	ENSG00000139160	ETFBKMT	1.04	0.4178
3595	ENSG00000114857	NKTR	18.699	0.4178
3596	ENSG00000122335	SERAC1	6.638	0.4178
3597	ENSG00000115524	SF3B1	27.618	0.4178
3598	ENSG00000114316	USP4	18.52	0.4177
3599	ENSG00000003147	ICA1	2.911	0.4175
3600	ENSG00000141519	CCDC40	11.798	0.4172
3601	ENSG00000164134	NAA15	31.842	0.4168
3602	ENSG00000164118	CEP44	2.636	0.4168
3603	ENSG00000125814	NAPB	1.909	0.4168
3604	ENSG00000175105	ZNF654	1.237	0.4166
3605	ENSG00000145241	CENPC	2.686	0.4165
3606	ENSG00000038382	TRIO	26.837	0.4164
3607	ENSG00000141337	ARSG	2.072	0.4162
3608	ENSG00000136205	TNS3	3.034	0.416
3609	ENSG00000115257	PCSK4	3.076	0.4154
3610	ENSG00000198380	GFPT1	2.655	0.4154
3611	ENSG00000160767	ENTREP3	34.209	0.4153
3612	ENSG00000181444	ZNF467	8.344	0.4152
3613	ENSG00000131174	COX7B	49.295	0.4149
3614	ENSG00000070540	WIPI1	4.767	0.4148
3615	ENSG00000163328	GPR155	1.806	0.4145
3616	ENSG00000198860	TSEN15	24.603	0.4143
3617	ENSG00000003056	M6PR	49.447	0.4143
3618	ENSG00000070476	ZXDC	31.882	0.4141
3619	ENSG00000134744	TUT4	37.306	0.414
3620	ENSG00000156050	FAM161B	1.725	0.414
3621	ENSG00000214413	BBIP1	6.24	0.4139
3622	ENSG00000198142	SOWAHC	4.206	0.4139
3623	ENSG00000079156	OSBPL6	5.312	0.4138
3624	ENSG00000111237	VPS29	23.002	0.4138
3625	ENSG00000003400	CASP10	3.574	0.4137
