rank	gene_id	symbol	mean_expr	var_log2expr
2957	ENSG00000168288	MMADHC	123.82	1.7541
2958	ENSG00000185158	LRRC37B	15.495	1.7536
2959	ENSG00000106686	SPATA6L	2.512	1.7536
2960	ENSG00000186994	KANK3	2.701	1.7535
2961	ENSG00000291312		2.602	1.7525
2962	ENSG00000082512	TRAF5	9.654	1.7524
2963	ENSG00000180233	ZNRF2	7.918	1.752
2964	ENSG00000182504	CEP97	18.964	1.7519
2965	ENSG00000112182	BACH2	7.989	1.7519
2966	ENSG00000172171	TEFM	22.914	1.7518
2967	ENSG00000130844	ZNF331	2.68	1.7516
2968	ENSG00000180730	SHISA2	17.893	1.7513
2969	ENSG00000113369	ARRDC3	3.326	1.7512
2970	ENSG00000178935	ZNF552	8.955	1.7511
2971	ENSG00000124302	CHST8	5.409	1.7511
2972	ENSG00000175806	MSRA	5.945	1.7509
2973	ENSG00000106460	TMEM106B	25.639	1.7508
2974	ENSG00000140323	DISP2	3.916	1.7507
2975	ENSG00000138678	GPAT3	5.751	1.7507
2976	ENSG00000155850	SLC26A2	23.241	1.7506
2977	ENSG00000181163	NPM1	3583.16	1.7502
2978	ENSG00000080200	CRYBG3	13.851	1.7498
2979	ENSG00000155961	RAB39B	11.098	1.7497
2980	ENSG00000119314	PTBP3	32.175	1.7491
2981	ENSG00000100077	GRK3	21.399	1.7487
2982	ENSG00000177125	ZBTB34	15.259	1.7486
2983	ENSG00000125686	MED1	74.874	1.7479
2984	ENSG00000170802	FOXN2	11.145	1.7479
2985	ENSG00000124313	IQSEC2	10.735	1.7477
2986	ENSG00000204388	HSPA1B	776.064	1.7476
2987	ENSG00000106479	ZNF862	4.35	1.7471
2988	ENSG00000176092	CRYBG2	2.223	1.747
2989	ENSG00000166881	NEMP1	29.686	1.7469
2990	ENSG00000256235	SMIM3	9.286	1.7468
2991	ENSG00000189409	MMP23B	2.156	1.7465
2992	ENSG00000213424	KRT222	2.389	1.7464
2993	ENSG00000132688	NES	4.749	1.7461
2994	ENSG00000172733	PURG	2.702	1.746
2995	ENSG00000182134	TDRKH	11.611	1.7453
2996	ENSG00000142556	ZNF614	7.846	1.7447
2997	ENSG00000196776	CD47	39.376	1.7446
2998	ENSG00000136100	VPS36	34.889	1.7445
2999	ENSG00000274349	ZNF658	3.19	1.7443
3000	ENSG00000104312	RIPK2	23.579	1.7443
3001	ENSG00000197329	PELI1	7.921	1.7434
3002	ENSG00000180881	CAPS2	2.435	1.7428
3003	ENSG00000166263	STXBP4	22.224	1.7426
3004	ENSG00000163808	KIF15	28.258	1.7423
3005	ENSG00000188158	NHS	3.128	1.742
3006	ENSG00000146350	TBC1D32	13.932	1.7416
3007	ENSG00000154027	AK5	4.145	1.7415
3008	ENSG00000163507	CIP2A	51.518	1.7413
3009	ENSG00000142731	PLK4	26.101	1.7413
3010	ENSG00000127152	BCL11B	2.375	1.7413
3011	ENSG00000102384	CENPI	26.001	1.7409
3012	ENSG00000277224	H2BC7	2.012	1.7402
3013	ENSG00000171649	ZIK1	2.501	1.7399
3014	ENSG00000248487	ABHD14A	38.413	1.7398
3015	ENSG00000278129	ZNF8	13.622	1.7396
3016	ENSG00000138468	SENP7	5.916	1.7396
3017	ENSG00000155636	RBM45	13.912	1.7393
3018	ENSG00000171551	ECEL1	5.289	1.7393
3019	ENSG00000114670	NEK11	3.591	1.7391
3020	ENSG00000172663	TMEM134	58.492	1.7387
3021	ENSG00000272031	ANKRD34A	4.944	1.7383
3022	ENSG00000196151	WDSUB1	5.918	1.7382
3023	ENSG00000129990	SYT5	2.111	1.7382
3024	ENSG00000128203	ASPHD2	17.298	1.7381
3025	ENSG00000079435	LIPE	2.949	1.738
3026	ENSG00000178343	SHISA3	3.279	1.738
3027	ENSG00000171357	LURAP1	2.279	1.7375
3028	ENSG00000203499	IQANK1	3.246	1.7371
3029	ENSG00000071189	SNX13	19.032	1.737
3030	ENSG00000156587	UBE2L6	6.027	1.7368
3031	ENSG00000110013	SIAE	6.885	1.7367
3032	ENSG00000106346	USP42	39.525	1.7367
3033	ENSG00000167131	CCDC103	7.737	1.7362
3034	ENSG00000162407	PLPP3	14.424	1.7356
3035	ENSG00000157193	LRP8	15.443	1.7352
3036	ENSG00000122696	SLC25A51	15.738	1.7348
3037	ENSG00000103740	ACSBG1	1.883	1.7347
3038	ENSG00000099250	NRP1	11.626	1.7346
3039	ENSG00000250722	SELENOP	17.801	1.7346
3040	ENSG00000057608	GDI2	169.937	1.7345
3041	ENSG00000174165	ZDHHC24	30.83	1.7344
3042	ENSG00000136059	VILL	2.827	1.7343
3043	ENSG00000187559	FOXD4L3	1.909	1.734
3044	ENSG00000149289	ZC3H12C	3.994	1.7338
3045	ENSG00000172175	MALT1	16.196	1.7338
3046	ENSG00000143971	ETAA1	15.443	1.7333
3047	ENSG00000130038	CRACR2A	5.658	1.7328
3048	ENSG00000125285	SOX21	4.401	1.7327
3049	ENSG00000142627	EPHA2	10.847	1.7326
3050	ENSG00000004838	ZMYND10	2.523	1.7325
3051	ENSG00000155903	RASA2	7.125	1.7319
3052	ENSG00000226314	ZKSCAN8P1	2.252	1.7316
3053	ENSG00000129083	COPB1	77.707	1.7316
3054	ENSG00000155561	NUP205	105.575	1.7315
3055	ENSG00000123352	SPATS2	52.152	1.7315
3056	ENSG00000184432	COPB2	128.858	1.7313
3057	ENSG00000130856	ZNF236	14.338	1.7313
3058	ENSG00000178209	PLEC	34.835	1.7312
3059	ENSG00000125730	C3	1.991	1.7309
3060	ENSG00000139410	SDSL	11.479	1.7306
3061	ENSG00000164362	TERT	3.821	1.7305
3062	ENSG00000138600	SPPL2A	25.466	1.7304
3063	ENSG00000186063	AIDA	53.679	1.7295
3064	ENSG00000151881	TMEM267	6.436	1.7293
3065	ENSG00000136867	SLC31A2	4.897	1.729
3066	ENSG00000164161	HHIP	5.98	1.7289
3067	ENSG00000134109	EDEM1	25.661	1.7288
3068	ENSG00000127124	HIVEP3	4.967	1.7285
3069	ENSG00000141867	BRD4	227.01	1.7283
3070	ENSG00000197714	ZNF460	4.786	1.728
3071	ENSG00000136141	LRCH1	9.825	1.7278
3072	ENSG00000167281	RBFOX3	6.573	1.7265
3073	ENSG00000267127		1.91	1.7264
3074	ENSG00000185100	ADSS1	2.498	1.7264
3075	ENSG00000100154	TTC28	26.423	1.7263
3076	ENSG00000213096	ZNF254	5.311	1.7263
3077	ENSG00000258555	SPECC1L-ADORA2A	2.108	1.7262
3078	ENSG00000213889	PPM1N	20.204	1.7262
3079	ENSG00000160961	ZNF333	4.633	1.726
3080	ENSG00000139182	CLSTN3	9.434	1.726
3081	ENSG00000119514	GALNT12	7.504	1.7257
3082	ENSG00000134207	SYT6	2.788	1.7257
3083	ENSG00000101017	CD40	3.051	1.7257
3084	ENSG00000112812	PRSS16	10.238	1.7252
3085	ENSG00000198131	ZNF544	2.14	1.7252
3086	ENSG00000123146	ADGRE5	13.054	1.7252
3087	ENSG00000106100	NOD1	3.795	1.7248
3088	ENSG00000141449	GREB1L	21.579	1.7247
3089	ENSG00000180346	TIGD2	6.295	1.7247
3090	ENSG00000083817	ZNF416	2.76	1.7246
3091	ENSG00000139746	RBM26	202.971	1.724
3092	ENSG00000169020	ATP5ME	1327.075	1.7238
3093	ENSG00000099958	DERL3	17.423	1.7236
3094	ENSG00000006118	TMEM132A	46.177	1.7233
3095	ENSG00000143630	HCN3	7.954	1.7233
3096	ENSG00000215788	TNFRSF25	5.724	1.723
3097	ENSG00000050165	DKK3	4.091	1.7229
3098	ENSG00000108602	ALDH3A1	2.836	1.7229
3099	ENSG00000113522	RAD50	104.002	1.7226
3100	ENSG00000197530	MIB2	32.435	1.7221
3101	ENSG00000132164	SLC6A11	5.946	1.722
3102	ENSG00000145506	NKD2	13.655	1.7217
3103	ENSG00000148344	PTGES	2.138	1.7216
3104	ENSG00000099625	CBARP	5.381	1.7209
3105	ENSG00000196981	WDR5B	4.223	1.7208
3106	ENSG00000138594	TMOD3	34.073	1.7205
3107	ENSG00000108963	DPH1	94.472	1.7202
3108	ENSG00000095261	PSMD5	2.752	1.719
3109	ENSG00000116191	RALGPS2	18.875	1.7189
3110	ENSG00000168826	ZBTB49	4.32	1.7186
3111	ENSG00000155974	GRIP1	11.356	1.7184
3112	ENSG00000198157	HMGN5	140.396	1.7182
3113	ENSG00000105877	DNAH11	4.493	1.7179
3114	ENSG00000130119	GNL3L	105.958	1.7163
3115	ENSG00000186567	CEACAM19	3.277	1.7159
3116	ENSG00000170471	RALGAPB	22.702	1.7158
3117	ENSG00000159761	C16orf86	2.029	1.7157
3118	ENSG00000104765	BNIP3L	41.45	1.7157
3119	ENSG00000137571	SLCO5A1	7.715	1.7154
3120	ENSG00000186020	ZNF529	14.459	1.7151
3121	ENSG00000132669	RIN2	3.134	1.7148
3122	ENSG00000185187	SIGIRR	72.123	1.7147
3123	ENSG00000129152	MYOD1	2.011	1.7144
3124	ENSG00000137094	DNAJB5	6.175	1.7144
3125	ENSG00000151422	FER	12.44	1.7139
3126	ENSG00000166507	NDST2	15.815	1.7136
3127	ENSG00000105835	NAMPT	90.36	1.7134
3128	ENSG00000116039	ATP6V1B1	2.486	1.7132
3129	ENSG00000116205	TCEANC2	32.652	1.7129
3130	ENSG00000104218	CSPP1	51.667	1.7128
3131	ENSG00000129422	MTUS1	12.886	1.7128
3132	ENSG00000113296	THBS4	2.519	1.7125
3133	ENSG00000164171	ITGA2	3.988	1.7124
3134	ENSG00000134717	BTF3L4	68.682	1.7122
3135	ENSG00000167635	ZNF146	74.348	1.7122
3136	ENSG00000227057	WDR46	267.564	1.7121
3137	ENSG00000018236	CNTN1	4.057	1.7116
3138	ENSG00000196220	SRGAP3	6.146	1.7115
3139	ENSG00000160999	SH2B2	5.838	1.7115
3140	ENSG00000026950	BTN3A1	4.972	1.711
3141	ENSG00000122483	CCDC18	53.59	1.7109
3142	ENSG00000003147	ICA1	6.898	1.7107
3143	ENSG00000078043	PIAS2	24.687	1.7106
3144	ENSG00000102043	MTMR8	2.089	1.7104
3145	ENSG00000144824	PHLDB2	7.872	1.7096
3146	ENSG00000083520	DIS3	142.879	1.709
3147	ENSG00000139269	INHBE	1.948	1.7088
3148	ENSG00000203805	PLPP4	4.899	1.7088
3149	ENSG00000129636	ITFG1	24.118	1.7085
3150	ENSG00000120549	KIAA1217	3.912	1.7084
3151	ENSG00000115977	AAK1	28.163	1.7084
3152	ENSG00000147162	OGT	72.614	1.7073
3153	ENSG00000155666	KDM8	8.947	1.7072
3154	ENSG00000205643	CDPF1	24.448	1.7071
3155	ENSG00000115365	LANCL1	26.815	1.7068
3156	ENSG00000157110	RBPMS	13.882	1.7068
3157	ENSG00000114423	CBLB	10.253	1.7068
3158	ENSG00000117525	F3	2.626	1.7066
3159	ENSG00000183837	PNMA3	2.295	1.706
3160	ENSG00000254402	LRRC24	3.56	1.7058
3161	ENSG00000187815	ZFP69	5.281	1.7057
3162	ENSG00000188368	PRR19	3.556	1.7056
3163	ENSG00000182580	EPHB3	3.693	1.7056
3164	ENSG00000123191	ATP7B	17.698	1.7055
3165	ENSG00000167363	FN3K	2.459	1.7052
3166	ENSG00000177485	ZBTB33	30.025	1.705
3167	ENSG00000133114	GPALPP1	38.584	1.705
3168	ENSG00000141968	VAV1	6.776	1.7047
3169	ENSG00000119574	ZBTB45	12.769	1.7046
3170	ENSG00000120875	DUSP4	3.785	1.7039
3171	ENSG00000196267	ZNF836	3.427	1.7038
3172	ENSG00000166900	STX3	29.984	1.7035
3173	ENSG00000175600	SUGCT	7.648	1.7035
3174	ENSG00000122008	POLK	19.417	1.7032
3175	ENSG00000169231	THBS3	3.262	1.7029
3176	ENSG00000113615	SEC24A	12.064	1.7025
3177	ENSG00000204947	ZNF425	4.06	1.7025
3178	ENSG00000166025	AMOTL1	51.309	1.7024
3179	ENSG00000145990	GFOD1	19.431	1.7023
3180	ENSG00000204946	ZNF783	17.633	1.7022
3181	ENSG00000137821	LRRC49	8.86	1.7021
3182	ENSG00000165194	PCDH19	2.569	1.7016
3183	ENSG00000198870	STKLD1	1.996	1.7011
3184	ENSG00000095596	CYP26A1	4.315	1.7006
3185	ENSG00000117480	FAAH	1.878	1.7004
3186	ENSG00000169379	ARL13B	57.613	1.7002
3187	ENSG00000100784	RPS6KA5	21.184	1.7001
3188	ENSG00000053108	FSTL4	2.218	1.7
3189	ENSG00000061987	MON2	17.667	1.6994
3190	ENSG00000105996	HOXA2	2.462	1.6993
3191	ENSG00000255837	TAS2R20	2.652	1.6992
3192	ENSG00000080824	HSP90AA1	2336.771	1.6992
3193	ENSG00000186300	ZNF555	4.034	1.699
3194	ENSG00000283201		2.219	1.6987
3195	ENSG00000185507	IRF7	2.103	1.6984
3196	ENSG00000168116	KIAA1586	37.348	1.6984
3197	ENSG00000117000	RLF	15.906	1.6983
3198	ENSG00000185658	BRWD1	37.094	1.6982
3199	ENSG00000213337	ANKRD39	48.528	1.698
3200	ENSG00000141524	TMC6	16.888	1.6977
3201	ENSG00000099860	GADD45B	23.785	1.6973
3202	ENSG00000143155	TIPRL	118.369	1.6971
3203	ENSG00000197296	FITM2	8.795	1.697
3204	ENSG00000164506	STXBP5	14.572	1.6969
3205	ENSG00000164176	EDIL3	3.247	1.6969
3206	ENSG00000134215	VAV3	4.696	1.6969
3207	ENSG00000142046	TMEM91	2.031	1.6967
3208	ENSG00000183569	SERHL2	4.204	1.6965
3209	ENSG00000114541	FRMD4B	11.823	1.6959
3210	ENSG00000095203	EPB41L4B	6.521	1.6959
3211	ENSG00000091622	PITPNM3	3.061	1.6959
3212	ENSG00000110031	LPXN	2.2	1.6947
3213	ENSG00000145743	FBXL17	5.949	1.6947
3214	ENSG00000088448	ANKRD10	34.911	1.6946
3215	ENSG00000106689	LHX2	8.463	1.6946
3216	ENSG00000131831	RAI2	2.8	1.6943
3217	ENSG00000198887	SMC5	54.232	1.6942
3218	ENSG00000169946	ZFPM2	4.599	1.6941
3219	ENSG00000244607	CCDC13	1.96	1.6936
3220	ENSG00000116750	UCHL5	160.303	1.6933
3221	ENSG00000047578	KATNIP	10.707	1.6933
3222	ENSG00000184545	DUSP8	9.809	1.6932
3223	ENSG00000063438	AHRR	21.221	1.6929
3224	ENSG00000186867	QRFPR	5.796	1.6928
3225	ENSG00000206557	TRIM71	10.565	1.6926
3226	ENSG00000175216	CKAP5	155.04	1.6924
3227	ENSG00000105136	ZNF419	6.336	1.6924
3228	ENSG00000163510	CWC22	33.628	1.6921
3229	ENSG00000142784	WDTC1	19.097	1.6919
3230	ENSG00000162378	ZYG11B	28.564	1.6918
3231	ENSG00000151150	ANK3	18.621	1.6918
3232	ENSG00000123066	MED13L	34.748	1.6916
3233	ENSG00000115904	SOS1	30.306	1.6916
3234	ENSG00000132541	RIDA	64.355	1.6914
3235	ENSG00000104059	ENTREP2	4.294	1.6914
3236	ENSG00000186314	PRELID2	11.745	1.6913
3237	ENSG00000114933	INO80D	13.453	1.6911
3238	ENSG00000224877	NDUFAF8	687.76	1.6909
3239	ENSG00000157152	SYN2	4.055	1.6903
3240	ENSG00000114270	COL7A1	5.465	1.6901
3241	ENSG00000198162	MAN1A2	53.551	1.69
3242	ENSG00000123892	RAB38	2.311	1.6898
3243	ENSG00000165244	ZNF367	7.39	1.6898
3244	ENSG00000138061	CYP1B1	7.411	1.6895
3245	ENSG00000126460	PRRG2	2.132	1.6894
3246	ENSG00000091483	FH	75.168	1.6893
3247	ENSG00000180694	TMEM64	9.566	1.6892
3248	ENSG00000118513	MYB	2.889	1.6888
3249	ENSG00000249471	ZNF324B	6.828	1.6886
3250	ENSG00000065361	ERBB3	3.645	1.6878
3251	ENSG00000151893	CACUL1	47.027	1.6877
3252	ENSG00000204252	HLA-DOA	4.218	1.6876
3253	ENSG00000105708	ZNF14	4.74	1.6875
3254	ENSG00000203546		2.172	1.6873
3255	ENSG00000230797	YY2	5.906	1.6871
3256	ENSG00000123739	PLA2G12A	111.215	1.687
3257	ENSG00000197959	DNM3	3.974	1.6869
3258	ENSG00000120820	GLT8D2	7.787	1.6865
3259	ENSG00000113070	HBEGF	5.096	1.6863
3260	ENSG00000186017	ZNF566	9.902	1.6862
3261	ENSG00000158715	SLC45A3	3.829	1.6862
3262	ENSG00000121879	PIK3CA	6.531	1.6862
3263	ENSG00000144395	CCDC150	20.158	1.6861
3264	ENSG00000151117	TMEM86A	3.608	1.6861
3265	ENSG00000112787	FBRSL1	89.79	1.686
3266	ENSG00000119013	NDUFB3	176.884	1.6859
3267	ENSG00000108387	SEPTIN4	4.859	1.6857
3268	ENSG00000128218	VPREB3	1.916	1.6856
3269	ENSG00000105088	OLFM2	2.304	1.6854
3270	ENSG00000141198	TOM1L1	37.721	1.6849
3271	ENSG00000075303	SLC25A40	9.301	1.6848
3272	ENSG00000058091	CDK14	9.397	1.6844
3273	ENSG00000076770	MBNL3	11.441	1.6836
3274	ENSG00000249709	ZNF564	2.868	1.6836
3275	ENSG00000180376	CCDC66	36.817	1.6835
3276	ENSG00000135127	BICDL1	4.957	1.6834
3277	ENSG00000105865	DUS4L	9.881	1.6833
3278	ENSG00000085433	WDR47	9.239	1.6833
3279	ENSG00000183340	JRKL	4.525	1.6832
3280	ENSG00000099953	MMP11	3.804	1.6831
3281	ENSG00000181135	ZNF707	12.919	1.6829
3282	ENSG00000260230	FRRS1L	2.735	1.6828
3283	ENSG00000100429	HDAC10	14.098	1.6827
3284	ENSG00000150556	LYPD6B	3.858	1.6827
3285	ENSG00000106804	C5	2.968	1.6824
3286	ENSG00000179455	MKRN3	2.96	1.6823
3287	ENSG00000143702	CEP170	91.648	1.6822
3288	ENSG00000196081	ZNF724	5.216	1.6821
3289	ENSG00000174943	KCTD13	19.52	1.682
3290	ENSG00000162746	FCRLB	4.599	1.6819
3291	ENSG00000170364	SETMAR	11.118	1.6817
3292	ENSG00000113810	SMC4	491.861	1.6816
3293	ENSG00000141429	GALNT1	109.777	1.6816
3294	ENSG00000213213	CCDC183	2.207	1.6813
3295	ENSG00000166439	RNF169	20.539	1.6806
3296	ENSG00000148057	IDNK	2.063	1.6801
3297	ENSG00000129646	QRICH2	3.566	1.68
3298	ENSG00000145911	N4BP3	5.516	1.6796
3299	ENSG00000198700	IPO9	134.623	1.6793
3300	ENSG00000092068	SLC7A8	8.088	1.6792
3301	ENSG00000132341	RAN	1788.556	1.6789
3302	ENSG00000090612	ZNF268	18.036	1.6788
3303	ENSG00000203867	RBM20	18.975	1.6788
3304	ENSG00000101888	NXT2	15.783	1.6787
3305	ENSG00000163666	HESX1	1.971	1.678
3306	ENSG00000155008	APOOL	21.747	1.6779
3307	ENSG00000197372	ZNF675	6.413	1.6778
3308	ENSG00000155096	AZIN1	71.449	1.6777
3309	ENSG00000187730	GABRD	2.446	1.6776
3310	ENSG00000197852	INKA2	4.962	1.6773
3311	ENSG00000279170	TSTD3	9.896	1.6773
3312	ENSG00000107242	PIP5K1B	2.661	1.6772
3313	ENSG00000138639	ARHGAP24	4.765	1.6768
3314	ENSG00000109458	GAB1	6.743	1.6766
3315	ENSG00000009780	FAM76A	23.511	1.6763
3316	ENSG00000159082	SYNJ1	7.022	1.6763
3317	ENSG00000101846	STS	4.761	1.6762
3318	ENSG00000184613	NELL2	20.037	1.6761
3319	ENSG00000152582	SPEF2	2.737	1.676
3320	ENSG00000185219	ZNF445	22.614	1.6758
3321	ENSG00000015479	MATR3	277.184	1.6758
3322	ENSG00000112365	ZBTB24	35.606	1.6758
3323	ENSG00000145908	ZNF300	7.31	1.6751
3324	ENSG00000151090	THRB	10.719	1.674
3325	ENSG00000029534	ANK1	4.608	1.6739
3326	ENSG00000113108	APBB3	11.648	1.6734
3327	ENSG00000124177	CHD6	48.793	1.6726
3328	ENSG00000204152	TIMM23B	10.698	1.6722
3329	ENSG00000023228	NDUFS1	81.383	1.672
3330	ENSG00000278705	H4C2	2.275	1.6716
3331	ENSG00000198561	CTNND1	46.417	1.6716
3332	ENSG00000243477	NAA80	12.8	1.6706
3333	ENSG00000270149		2.136	1.6702
3334	ENSG00000169925	BRD3	110.545	1.6699
3335	ENSG00000145476	CYP4V2	11.599	1.6694
3336	ENSG00000140057	AK7	2.401	1.6692
3337	ENSG00000147416	ATP6V1B2	42.024	1.6692
3338	ENSG00000123096	SSPN	3.207	1.6692
3339	ENSG00000005513	SOX8	8.037	1.669
3340	ENSG00000183741	CBX6	293.539	1.6689
3341	ENSG00000284308	C2orf81	3.497	1.6684
3342	ENSG00000198961	PJA2	26.724	1.6677
3343	ENSG00000138759	FRAS1	8.37	1.6675
3344	ENSG00000240053	LY6G5B	8.731	1.6674
3345	ENSG00000175874	CREG2	2.14	1.6673
3346	ENSG00000185988	PLK5	2.295	1.6671
3347	ENSG00000187792	ZNF70	6.893	1.6669
3348	ENSG00000111481	COPZ1	244.585	1.666
3349	ENSG00000128607	KLHDC10	35.987	1.6659
3350	ENSG00000134183	GNAT2	1.794	1.6649
3351	ENSG00000130772	MED18	33.724	1.6647
3352	ENSG00000178401	DNAJC22	4.84	1.6646
3353	ENSG00000095370	SH2D3C	2.138	1.664
3354	ENSG00000173442	EHBP1L1	3.37	1.6634
3355	ENSG00000164329	TENT2	20.252	1.6633
3356	ENSG00000143514	TP53BP2	78.288	1.6631
3357	ENSG00000059769	DNAJC25	23.731	1.6628
3358	ENSG00000198315	ZKSCAN8	15.492	1.6626
3359	ENSG00000008513	ST3GAL1	14.616	1.6626
3360	ENSG00000178662	CSRNP3	3.763	1.6625
3361	ENSG00000196358	NTNG2	2.333	1.6623
3362	ENSG00000171174	RBKS	2.027	1.6622
3363	ENSG00000120800	UTP20	51.299	1.6621
3364	ENSG00000151693	ASAP2	13.166	1.6621
3365	ENSG00000168273	UQCC5	181.701	1.662
3366	ENSG00000189184	PCDH18	3.0	1.6618
3367	ENSG00000219200	RNASEK	336.769	1.6616
3368	ENSG00000169851	PCDH7	33.736	1.6615
3369	ENSG00000248712	DRC12	2.26	1.6607
3370	ENSG00000106688	SLC1A1	3.718	1.6603
3371	ENSG00000139668	WDFY2	12.422	1.6602
3372	ENSG00000198795	ZNF521	9.012	1.6601
3373	ENSG00000115310	RTN4	117.251	1.6598
3374	ENSG00000143494	VASH2	6.457	1.6597
3375	ENSG00000104953	TLE6	1.735	1.6596
3376	ENSG00000132470	ITGB4	1.992	1.6595
3377	ENSG00000128683	GAD1	16.254	1.6592
3378	ENSG00000140465	CYP1A1	3.097	1.659
3379	ENSG00000100852	ARHGAP5	52.179	1.6588
3380	ENSG00000189164	ZNF527	4.347	1.6587
3381	ENSG00000173275	ZNF449	6.264	1.6586
3382	ENSG00000174749	FAM241A	20.454	1.6586
3383	ENSG00000196659	IFT70B	2.668	1.6584
3384	ENSG00000176681	LRRC37A	3.258	1.6582
3385	ENSG00000122042	UBL3	15.321	1.6582
3386	ENSG00000161082	CELF5	3.13	1.6581
3387	ENSG00000111615	KRR1	121.19	1.6576
3388	ENSG00000233822	H2BC15	7.902	1.6575
3389	ENSG00000164120	HPGD	3.433	1.657
3390	ENSG00000100934	SEC23A	60.724	1.657
3391	ENSG00000149716	LTO1	31.077	1.6563
3392	ENSG00000165905	LARGE2	11.202	1.6562
3393	ENSG00000069812	HES2	2.015	1.6562
3394	ENSG00000204764	RANBP17	15.54	1.6561
3395	ENSG00000257184		1.761	1.656
3396	ENSG00000196150	ZNF250	10.077	1.6559
3397	ENSG00000163781	TOPBP1	86.475	1.6555
3398	ENSG00000169871	TRIM56	11.852	1.6555
3399	ENSG00000213398	LCAT	2.155	1.6553
3400	ENSG00000186889	TMEM17	2.707	1.6552
3401	ENSG00000080986	NDC80	29.689	1.6549
3402	ENSG00000108733	PEX12	4.507	1.6548
3403	ENSG00000196689	TRPV1	4.912	1.6545
3404	ENSG00000135040	NAA35	33.71	1.6539
3405	ENSG00000013588	GPRC5A	3.332	1.6537
3406	ENSG00000151835	SACS	39.911	1.6537
3407	ENSG00000077150	NFKB2	18.058	1.6537
3408	ENSG00000241852	C8orf58	5.542	1.6534
3409	ENSG00000025156	HSF2	31.631	1.6534
3410	ENSG00000114861	FOXP1	54.946	1.6532
3411	ENSG00000206560	ANKRD28	32.704	1.6531
3412	ENSG00000197442	MAP3K5	8.426	1.6526
3413	ENSG00000165752	STK32C	60.462	1.6526
3414	ENSG00000133059	DSTYK	30.501	1.6525
3415	ENSG00000106089	STX1A	14.049	1.6523
3416	ENSG00000109618	SEPSECS	3.129	1.6522
3417	ENSG00000115091	ACTR3	123.131	1.652
3418	ENSG00000139970	RTN1	3.239	1.652
3419	ENSG00000005801	ZNF195	37.026	1.6519
3420	ENSG00000188295	ZNF669	5.333	1.6514
3421	ENSG00000129028	THAP10	8.341	1.6512
3422	ENSG00000118515	SGK1	3.807	1.6509
3423	ENSG00000099800	TIMM13	814.887	1.6501
3424	ENSG00000130590	SAMD10	7.812	1.6497
3425	ENSG00000186862	PDZD7	4.359	1.6489
3426	ENSG00000177455	CD19	4.767	1.6489
3427	ENSG00000006837	CDKL3	1.892	1.6488
3428	ENSG00000115421	PAPOLG	16.226	1.6486
3429	ENSG00000101955	SRPX	4.257	1.6484
3430	ENSG00000197128	ZNF772	4.098	1.6483
3431	ENSG00000150756	ATPSCKMT	15.485	1.6482
3432	ENSG00000159882	ZNF230	4.223	1.6481
3433	ENSG00000173480	ZNF417	4.355	1.6479
3434	ENSG00000166262	FAM227B	2.253	1.6473
3435	ENSG00000148459	PDSS1	29.96	1.6469
3436	ENSG00000032219	ARID4A	24.446	1.6467
3437	ENSG00000120162	MOB3B	6.117	1.6466
3438	ENSG00000154080	CHST9	2.853	1.6465
3439	ENSG00000143924	EML4	78.291	1.6464
3440	ENSG00000124067	SLC12A4	10.627	1.6462
3441	ENSG00000184371	CSF1	4.493	1.6458
3442	ENSG00000020181	ADGRA2	9.445	1.6454
3443	ENSG00000104814	MAP4K1	3.705	1.6453
3444	ENSG00000156976	EIF4A2	121.318	1.6449
3445	ENSG00000024048	UBR2	27.074	1.6445
3446	ENSG00000158435	CNOT11	56.282	1.6444
3447	ENSG00000065717	TLE2	7.234	1.6442
3448	ENSG00000143147	GPR161	33.001	1.6441
3449	ENSG00000131013	PPIL4	60.707	1.6439
3450	ENSG00000197587	DMBX1	5.321	1.6436
3451	ENSG00000184445	KNTC1	25.654	1.6432
3452	ENSG00000012660	ELOVL5	85.309	1.6431
3453	ENSG00000129317	PUS7L	29.968	1.643
3454	ENSG00000117013	KCNQ4	2.419	1.6429
3455	ENSG00000089820	ARHGAP4	2.408	1.6427
3456	ENSG00000154328	NEIL2	13.732	1.6427
3457	ENSG00000120685	PROSER1	47.207	1.6426
3458	ENSG00000145014	TMEM44	6.314	1.6423
3459	ENSG00000121104	FAM117A	24.268	1.642
3460	ENSG00000088881	EBF4	6.042	1.6417
3461	ENSG00000143847	PPFIA4	4.194	1.6416
3462	ENSG00000078124	ACER3	19.848	1.6412
3463	ENSG00000112414	ADGRG6	3.248	1.641
3464	ENSG00000035681	NSMAF	17.45	1.6408
3465	ENSG00000198807	PAX9	5.02	1.6408
3466	ENSG00000196110	ZNF699	1.954	1.6408
3467	ENSG00000188811	NHLRC3	12.03	1.6408
3468	ENSG00000198056	PRIM1	45.93	1.6405
3469	ENSG00000161642	ZNF385A	12.011	1.64
3470	ENSG00000127666	TICAM1	3.381	1.6398
3471	ENSG00000067191	CACNB1	3.134	1.6396
3472	ENSG00000125898	FAM110A	5.299	1.6394
3473	ENSG00000172602	RND1	4.147	1.6388
3474	ENSG00000072401	UBE2D1	26.89	1.6383
3475	ENSG00000010318	PHF7	12.053	1.6379
3476	ENSG00000117461	PIK3R3	44.072	1.6379
3477	ENSG00000090661	CERS4	11.59	1.6377
3478	ENSG00000132823	OSER1	52.631	1.6375
