nt_from_polyA_site	genes_contributing	DRUG-seq_mean_over_genes_smoothed25	prime-seq_mean_over_genes_smoothed25	BOBseq_mean_over_genes_smoothed25	DRUG-seq_mean_over_genes_raw	prime-seq_mean_over_genes_raw	BOBseq_mean_over_genes_raw
2316	1198	0.6074	0.7212	0.9355	0.6184	0.7193	0.9342
2317	1198	0.6045	0.7205	0.9364	0.6112	0.7148	0.9373
2318	1198	0.6019	0.7195	0.9370	0.6097	0.7173	0.9271
2319	1197	0.5988	0.7186	0.9372	0.5930	0.7022	0.9403
2320	1195	0.5959	0.7179	0.9377	0.5887	0.7060	0.9451
2321	1195	0.5935	0.7174	0.9380	0.5814	0.6987	0.9296
2322	1195	0.5922	0.7169	0.9380	0.5819	0.6967	0.9389
2323	1195	0.5905	0.7167	0.9378	0.5813	0.7045	0.9388
2324	1195	0.5884	0.7160	0.9373	0.5811	0.7069	0.9440
2325	1195	0.5872	0.7157	0.9365	0.5811	0.7129	0.9393
2326	1194	0.5854	0.7150	0.9356	0.5916	0.7164	0.9412
2327	1193	0.5839	0.7144	0.9341	0.5819	0.7185	0.9456
2328	1192	0.5821	0.7134	0.9328	0.5749	0.7184	0.9435
2329	1192	0.5804	0.7132	0.9316	0.5666	0.7187	0.9290
2330	1192	0.5787	0.7129	0.9298	0.5647	0.7146	0.9352
2331	1191	0.5770	0.7118	0.9283	0.5584	0.7157	0.9339
2332	1191	0.5754	0.7115	0.9259	0.5575	0.7176	0.9388
2333	1191	0.5736	0.7109	0.9234	0.5589	0.7202	0.9341
2334	1191	0.5719	0.7110	0.9215	0.5862	0.7218	0.9337
2335	1191	0.5703	0.7117	0.9186	0.5874	0.7223	0.9307
2336	1190	0.5687	0.7119	0.9160	0.5818	0.7180	0.9275
2337	1187	0.5671	0.7121	0.9135	0.5841	0.7212	0.9190
2338	1186	0.5650	0.7121	0.9109	0.5834	0.7124	0.9163
2339	1186	0.5625	0.7115	0.9083	0.5759	0.7131	0.9101
2340	1185	0.5603	0.7111	0.9059	0.5722	0.7080	0.9067
2341	1184	0.5581	0.7104	0.9038	0.5751	0.7130	0.9035
2342	1183	0.5562	0.7100	0.9018	0.5684	0.7064	0.8931
2343	1183	0.5544	0.7095	0.8993	0.5672	0.6922	0.8884
2344	1182	0.5520	0.7093	0.8967	0.5535	0.6931	0.8819
2345	1182	0.5500	0.7091	0.8937	0.5446	0.6925	0.8816
2346	1182	0.5483	0.7082	0.8910	0.5383	0.6996	0.8820
2347	1182	0.5458	0.7075	0.8878	0.5412	0.7141	0.8662
2348	1182	0.5430	0.7066	0.8845	0.5403	0.7098	0.8752
2349	1182	0.5403	0.7055	0.8813	0.5414	0.7116	0.8795
2350	1182	0.5378	0.7043	0.8785	0.5306	0.7138	0.8757
2351	1181	0.5345	0.7034	0.8761	0.5283	0.7021	0.8769
2352	1180	0.5317	0.7029	0.8742	0.5255	0.7067	0.8847
2353	1179	0.5290	0.7028	0.8727	0.5197	0.7027	0.8898
2354	1179	0.5261	0.7029	0.8714	0.5194	0.7071	0.8806
2355	1179	0.5233	0.7033	0.8704	0.5204	0.7034	0.8723
2356	1177	0.5208	0.7042	0.8696	0.4995	0.7108	0.8688
2357	1175	0.5191	0.7055	0.8690	0.5078	0.7108	0.8635
2358	1173	0.5183	0.7067	0.8682	0.5151	0.6994	0.8659
2359	1173	0.5177	0.7076	0.8672	0.5232	0.7024	0.8544
2360	1173	0.5169	0.7085	0.8665	0.5176	0.6998	0.8477
2361	1173	0.5167	0.7096	0.8652	0.5137	0.6913	0.8482
2362	1172	0.5162	0.7110	0.8639	0.5225	0.6919	0.8493
2363	1172	0.5160	0.7125	0.8627	0.5009	0.6899	0.8569
2364	1172	0.5158	0.7141	0.8615	0.5062	0.7001	0.8626
2365	1169	0.5163	0.7154	0.8606	0.5055	0.7068	0.8677
2366	1169	0.5172	0.7171	0.8594	0.5026	0.7147	0.8711
2367	1169	0.5182	0.7187	0.8589	0.4965	0.7166	0.8685
2368	1169	0.5189	0.7202	0.8585	0.5066	0.7145	0.8695
2369	1168	0.5209	0.7216	0.8584	0.5104	0.7263	0.8654
2370	1168	0.5223	0.7228	0.8589	0.5249	0.7213	0.8613
2371	1167	0.5237	0.7246	0.8595	0.5225	0.7221	0.8579
2372	1167	0.5239	0.7262	0.8601	0.5215	0.7378	0.8482
2373	1167	0.5249	0.7283	0.8611	0.5346	0.7365	0.8444
2374	1167	0.5262	0.7305	0.8620	0.5285	0.7464	0.8448
2375	1166	0.5271	0.7326	0.8631	0.5258	0.7523	0.8462
2376	1165	0.5287	0.7346	0.8639	0.5251	0.7403	0.8483
2377	1165	0.5304	0.7364	0.8644	0.5364	0.7406	0.8610
2378	1164	0.5326	0.7379	0.8649	0.5443	0.7446	0.8609
2379	1163	0.5351	0.7391	0.8656	0.5443	0.7461	0.8668
2380	1163	0.5381	0.7402	0.8665	0.5379	0.7426	0.8640
2381	1163	0.5408	0.7414	0.8679	0.5472	0.7456	0.8662
2382	1162	0.5435	0.7421	0.8695	0.5451	0.7409	0.8747
2383	1160	0.5458	0.7427	0.8712	0.5482	0.7425	0.8809
2384	1160	0.5485	0.7432	0.8727	0.5297	0.7439	0.8701
2385	1157	0.5512	0.7431	0.8745	0.5429	0.7507	0.8713
2386	1156	0.5534	0.7432	0.8762	0.5464	0.7484	0.8706
2387	1156	0.5560	0.7427	0.8780	0.5429	0.7422	0.8783
2388	1156	0.5589	0.7421	0.8801	0.5410	0.7423	0.8762
2389	1156	0.5621	0.7418	0.8824	0.5497	0.7435	0.8745
2390	1156	0.5650	0.7413	0.8838	0.5600	0.7437	0.8824
2391	1155	0.5678	0.7409	0.8851	0.5657	0.7462	0.8865
2392	1155	0.5707	0.7411	0.8863	0.5712	0.7437	0.8925
2393	1155	0.5733	0.7413	0.8879	0.5740	0.7440	0.9043
2394	1155	0.5756	0.7414	0.8894	0.5768	0.7447	0.9059
2395	1154	0.5781	0.7416	0.8907	0.5831	0.7361	0.9042
2396	1154	0.5802	0.7419	0.8918	0.5904	0.7354	0.8945
2397	1153	0.5828	0.7419	0.8936	0.5879	0.7343	0.8928
2398	1153	0.5847	0.7418	0.8956	0.5897	0.7380	0.8866
2399	1152	0.5865	0.7418	0.8977	0.5938	0.7358	0.8908
2400	1151	0.5883	0.7418	0.8996	0.5981	0.7365	0.8990
2401	1151	0.5903	0.7419	0.9015	0.6065	0.7328	0.9040
2402	1151	0.5920	0.7418	0.9032	0.6075	0.7286	0.8975
2403	1151	0.5933	0.7414	0.9046	0.6143	0.7340	0.8930
2404	1151	0.5945	0.7420	0.9062	0.6168	0.7505	0.8968
2405	1151	0.5957	0.7426	0.9076	0.6033	0.7486	0.9045
2406	1150	0.5961	0.7432	0.9088	0.6045	0.7469	0.9027
2407	1150	0.5960	0.7432	0.9102	0.6075	0.7468	0.9073
2408	1150	0.5958	0.7433	0.9119	0.6015	0.7488	0.9092
2409	1150	0.5956	0.7441	0.9141	0.5952	0.7459	0.9151
2410	1147	0.5953	0.7443	0.9162	0.5892	0.7481	0.9202
2411	1146	0.5945	0.7442	0.9190	0.5913	0.7486	0.9229
2412	1146	0.5943	0.7436	0.9217	0.5879	0.7415	0.9259
2413	1146	0.5940	0.7428	0.9241	0.5919	0.7452	0.9243
2414	1146	0.5930	0.7424	0.9263	0.5930	0.7406	0.9181
2415	1146	0.5918	0.7420	0.9283	0.5912	0.7330	0.9155
2416	1146	0.5903	0.7417	0.9305	0.5966	0.7617	0.9270
2417	1145	0.5889	0.7406	0.9324	0.6008	0.7592	0.9267
2418	1145	0.5882	0.7395	0.9342	0.5830	0.7590	0.9352
2419	1145	0.5880	0.7384	0.9359	0.5759	0.7430	0.9410
2420	1144	0.5878	0.7375	0.9375	0.5772	0.7406	0.9480
2421	1143	0.5880	0.7363	0.9389	0.5849	0.7536	0.9484
2422	1143	0.5886	0.7353	0.9403	0.5797	0.7392	0.9452
2423	1143	0.5891	0.7340	0.9416	0.5720	0.7355	0.9568
2424	1143	0.5897	0.7328	0.9426	0.5879	0.7219	0.9577
2425	1143	0.5905	0.7322	0.9432	0.5891	0.7170	0.9596
2426	1143	0.5908	0.7316	0.9439	0.5825	0.7216	0.9590
2427	1143	0.5908	0.7311	0.9450	0.5765	0.7182	0.9463
2428	1142	0.5907	0.7313	0.9462	0.5780	0.7275	0.9479
2429	1142	0.5905	0.7305	0.9472	0.5819	0.7238	0.9457
2430	1142	0.5903	0.7297	0.9484	0.5847	0.7201	0.9489
2431	1142	0.5907	0.7292	0.9491	0.6009	0.7196	0.9460
2432	1141	0.5914	0.7296	0.9495	0.6030	0.7238	0.9473
2433	1141	0.5912	0.7305	0.9494	0.6044	0.7196	0.9445
2434	1141	0.5907	0.7310	0.9494	0.6116	0.7206	0.9499
2435	1141	0.5903	0.7311	0.9497	0.6008	0.7162	0.9509
2436	1141	0.5902	0.7318	0.9494	0.6080	0.7180	0.9494
2437	1139	0.5898	0.7328	0.9491	0.6076	0.7268	0.9395
2438	1139	0.5891	0.7338	0.9488	0.5977	0.7287	0.9418
2439	1138	0.5888	0.7349	0.9486	0.5952	0.7300	0.9478
2440	1137	0.5888	0.7361	0.9491	0.5873	0.7364	0.9456
2441	1137	0.5889	0.7373	0.9496	0.5922	0.7436	0.9509
2442	1136	0.5886	0.7379	0.9501	0.5949	0.7380	0.9576
2443	1134	0.5883	0.7384	0.9499	0.5944	0.7467	0.9508
2444	1133	0.5873	0.7388	0.9497	0.5935	0.7532	0.9516
2445	1132	0.5861	0.7389	0.9499	0.5724	0.7626	0.9464
2446	1131	0.5850	0.7397	0.9500	0.5718	0.7651	0.9477
2447	1129	0.5840	0.7405	0.9501	0.5696	0.7439	0.9516
2448	1128	0.5837	0.7413	0.9499	0.5704	0.7525	0.9496
2449	1127	0.5836	0.7420	0.9497	0.5766	0.7454	0.9501
2450	1127	0.5838	0.7424	0.9500	0.5728	0.7437	0.9530
2451	1127	0.5843	0.7430	0.9503	0.5742	0.7489	0.9544
2452	1126	0.5849	0.7433	0.9504	0.5751	0.7470	0.9586
2453	1124	0.5859	0.7434	0.9503	0.5805	0.7584	0.9614
2454	1124	0.5867	0.7418	0.9496	0.5758	0.7386	0.9566
2455	1124	0.5877	0.7404	0.9485	0.5771	0.7331	0.9439
2456	1122	0.5886	0.7386	0.9474	0.5759	0.7289	0.9411
2457	1122	0.5903	0.7368	0.9460	0.5723	0.7270	0.9519
2458	1121	0.5926	0.7349	0.9449	0.5765	0.7400	0.9473
2459	1121	0.5950	0.7325	0.9438	0.5873	0.7408	0.9524
2460	1121	0.5975	0.7308	0.9425	0.5932	0.7342	0.9464
2461	1119	0.6000	0.7288	0.9414	0.6068	0.7361	0.9434
2462	1118	0.6019	0.7270	0.9402	0.6112	0.7369	0.9471
2463	1116	0.6039	0.7250	0.9389	0.6112	0.7434	0.9496
2464	1115	0.6063	0.7234	0.9377	0.6086	0.7371	0.9497
2465	1115	0.6091	0.7217	0.9366	0.6123	0.7390	0.9442
2466	1114	0.6115	0.7194	0.9354	0.6124	0.7038	0.9338
2467	1113	0.6138	0.7178	0.9346	0.6199	0.7036	0.9302
2468	1113	0.6159	0.7164	0.9343	0.6171	0.7024	0.9236
2469	1112	0.6175	0.7150	0.9342	0.6365	0.7080	0.9159
2470	1111	0.6194	0.7141	0.9335	0.6308	0.7137	0.9198
2471	1111	0.6212	0.7127	0.9330	0.6313	0.7069	0.9188
2472	1111	0.6225	0.7113	0.9325	0.6324	0.7012	0.9200
2473	1111	0.6234	0.7105	0.9323	0.6313	0.7011	0.9208
2474	1109	0.6239	0.7101	0.9324	0.6260	0.7010	0.9217
2475	1108	0.6241	0.7095	0.9326	0.6228	0.6947	0.9206
2476	1107	0.6243	0.7086	0.9331	0.6345	0.7073	0.9244
2477	1106	0.6250	0.7076	0.9336	0.6429	0.7041	0.9293
2478	1106	0.6255	0.7063	0.9343	0.6410	0.7031	0.9312
2479	1104	0.6258	0.7059	0.9355	0.6337	0.6977	0.9373
2480	1104	0.6258	0.7056	0.9369	0.6290	0.6984	0.9375
2481	1103	0.6258	0.7049	0.9388	0.6154	0.6925	0.9390
2482	1102	0.6253	0.7036	0.9406	0.6218	0.7050	0.9340
2483	1102	0.6251	0.7019	0.9424	0.6218	0.7051	0.9342
2484	1100	0.6251	0.7005	0.9443	0.6177	0.7057	0.9394
2485	1099	0.6251	0.6997	0.9468	0.6162	0.7142	0.9407
2486	1099	0.6256	0.6987	0.9493	0.6199	0.7256	0.9468
2487	1098	0.6261	0.6979	0.9517	0.6154	0.7232	0.9537
2488	1097	0.6277	0.6971	0.9542	0.6178	0.7196	0.9609
2489	1097	0.6285	0.6959	0.9566	0.6252	0.7141	0.9616
2490	1096	0.6295	0.6946	0.9588	0.6253	0.7048	0.9627
2491	1096	0.6310	0.6927	0.9608	0.6193	0.6950	0.9622
2492	1095	0.6332	0.6914	0.9629	0.6190	0.6958	0.9671
2493	1095	0.6356	0.6905	0.9652	0.6187	0.6843	0.9707
2494	1095	0.6384	0.6896	0.9678	0.6224	0.6753	0.9597
2495	1095	0.6410	0.6884	0.9706	0.6263	0.6712	0.9644
2496	1094	0.6437	0.6866	0.9739	0.6319	0.6729	0.9686
2497	1094	0.6465	0.6847	0.9767	0.6325	0.6805	0.9820
2498	1094	0.6493	0.6828	0.9795	0.6421	0.6762	0.9815
2499	1094	0.6517	0.6806	0.9821	0.6402	0.6806	0.9829
2500	1093	0.6544	0.6789	0.9842	0.6611	0.6752	0.9833
2501	1093	0.6571	0.6770	0.9859	0.6549	0.6782	0.9839
2502	1093	0.6602	0.6758	0.9876	0.6696	0.6721	0.9843
2503	1093	0.6637	0.6751	0.9893	0.6785	0.6539	0.9803
2504	1093	0.6676	0.6750	0.9908	0.6889	0.6666	0.9903
2505	1093	0.6714	0.6749	0.9925	0.6884	0.6739	0.9954
2506	1093	0.6752	0.6756	0.9941	0.6859	0.6701	1.0054
2507	1092	0.6780	0.6766	0.9963	0.6869	0.6747	1.0027
2508	1092	0.6808	0.6776	0.9980	0.6889	0.6604	1.0167
2509	1092	0.6831	0.6782	0.9994	0.6872	0.6581	1.0092
2510	1092	0.6854	0.6788	1.0004	0.6865	0.6685	1.0118
2511	1092	0.6872	0.6795	1.0012	0.6790	0.6708	1.0115
2512	1091	0.6887	0.6799	1.0017	0.6845	0.6798	1.0050
2513	1091	0.6891	0.6807	1.0025	0.6847	0.6725	1.0052
2514	1091	0.6891	0.6809	1.0032	0.7014	0.6838	1.0031
2515	1089	0.6886	0.6816	1.0041	0.7124	0.6882	1.0040
2516	1088	0.6876	0.6825	1.0052	0.7180	0.6926	1.0016
2517	1087	0.6863	0.6831	1.0061	0.7144	0.6928	1.0081
2518	1087	0.6865	0.6834	1.0068	0.7141	0.7014	1.0117
2519	1087	0.6867	0.6846	1.0069	0.6929	0.6992	1.0148
2520	1087	0.6866	0.6854	1.0071	0.6944	0.6962	1.0057
2521	1087	0.6865	0.6868	1.0067	0.6899	0.6886	1.0051
2522	1085	0.6867	0.6884	1.0073	0.6898	0.6967	1.0060
2523	1084	0.6868	0.6896	1.0082	0.6871	0.6921	1.0016
2524	1083	0.6867	0.6903	1.0095	0.6772	0.6902	0.9960
2525	1082	0.6865	0.6907	1.0110	0.6724	0.6955	1.0037
2526	1082	0.6858	0.6917	1.0119	0.6549	0.6845	1.0014
2527	1082	0.6842	0.6924	1.0129	0.6559	0.6879	1.0070
2528	1082	0.6828	0.6928	1.0141	0.6538	0.6767	1.0069
2529	1081	0.6811	0.6927	1.0153	0.6567	0.6836	1.0119
2530	1081	0.6795	0.6928	1.0159	0.6929	0.6808	1.0133
2531	1081	0.6773	0.6929	1.0161	0.6911	0.6994	1.0087
2532	1081	0.6760	0.6933	1.0166	0.6846	0.6948	1.0069
2533	1081	0.6746	0.6938	1.0174	0.6873	0.6951	1.0075
2534	1081	0.6733	0.6943	1.0185	0.6912	0.6975	1.0229
2535	1081	0.6722	0.6946	1.0189	0.6905	0.7004	1.0351
2536	1081	0.6709	0.6948	1.0197	0.6752	0.6878	1.0437
2537	1080	0.6699	0.6952	1.0204	0.6794	0.6894	1.0421
2538	1080	0.6687	0.6954	1.0203	0.6668	0.6963	1.0293
2539	1079	0.6680	0.6962	1.0208	0.6626	0.7015	1.0287
2540	1078	0.6665	0.6967	1.0210	0.6778	0.6993	1.0334
2541	1078	0.6646	0.6981	1.0211	0.6741	0.6896	1.0312
2542	1078	0.6619	0.6989	1.0212	0.6740	0.6958	1.0236
2543	1077	0.6578	0.7000	1.0214	0.6602	0.7029	1.0150
2544	1075	0.6537	0.7003	1.0214	0.6596	0.7090	1.0278
2545	1075	0.6498	0.7010	1.0212	0.6604	0.7088	1.0268
2546	1074	0.6457	0.7022	1.0208	0.6559	0.7021	1.0329
2547	1073	0.6413	0.7036	1.0197	0.6627	0.7033	1.0161
2548	1071	0.6373	0.7050	1.0181	0.6542	0.6989	1.0209
2549	1071	0.6337	0.7069	1.0157	0.6542	0.6980	1.0134
2550	1071	0.6300	0.7088	1.0138	0.6417	0.7020	1.0019
2551	1069	0.6267	0.7105	1.0126	0.6364	0.7031	1.0125
2552	1067	0.6229	0.7117	1.0112	0.6191	0.7027	1.0116
2553	1067	0.6185	0.7126	1.0098	0.6056	0.7116	1.0108
2554	1067	0.6142	0.7138	1.0083	0.5907	0.7027	1.0134
2555	1066	0.6098	0.7151	1.0067	0.5905	0.7069	1.0187
2556	1064	0.6056	0.7160	1.0053	0.5883	0.7078	1.0087
2557	1063	0.6012	0.7168	1.0032	0.5878	0.7123	1.0026
2558	1062	0.5968	0.7181	1.0013	0.5845	0.7247	0.9959
2559	1061	0.5927	0.7195	0.9990	0.5803	0.7337	0.9958
2560	1059	0.5886	0.7206	0.9974	0.5905	0.7344	0.9944
2561	1059	0.5851	0.7222	0.9957	0.5858	0.7356	0.9855
2562	1056	0.5821	0.7245	0.9946	0.5854	0.7376	0.9938
2563	1056	0.5786	0.7264	0.9943	0.5844	0.7372	0.9994
2564	1056	0.5757	0.7284	0.9935	0.5687	0.7324	0.9941
2565	1056	0.5733	0.7308	0.9923	0.5684	0.7216	0.9995
2566	1054	0.5714	0.7331	0.9910	0.5665	0.7208	0.9914
2567	1053	0.5703	0.7357	0.9895	0.5631	0.7280	0.9839
2568	1053	0.5690	0.7385	0.9875	0.5561	0.7249	0.9799
2569	1052	0.5676	0.7408	0.9858	0.5494	0.7302	0.9768
2570	1051	0.5661	0.7424	0.9845	0.5498	0.7397	0.9778
2571	1051	0.5647	0.7436	0.9833	0.5535	0.7379	0.9767
2572	1051	0.5631	0.7446	0.9815	0.5607	0.7309	0.9757
2573	1051	0.5612	0.7452	0.9796	0.5656	0.7375	0.9786
2574	1049	0.5598	0.7456	0.9779	0.5788	0.7554	0.9856
2575	1049	0.5582	0.7457	0.9758	0.5557	0.7506	0.9936
2576	1046	0.5571	0.7457	0.9740	0.5642	0.7541	0.9929
2577	1046	0.5566	0.7457	0.9721	0.5573	0.7628	0.9812
2578	1046	0.5556	0.7463	0.9701	0.5578	0.7681	0.9794
2579	1046	0.5548	0.7472	0.9683	0.5637	0.7675	0.9763
2580	1046	0.5539	0.7475	0.9670	0.5575	0.7757	0.9692
2581	1045	0.5534	0.7476	0.9662	0.5531	0.7654	0.9642
2582	1045	0.5530	0.7474	0.9656	0.5526	0.7537	0.9717
2583	1045	0.5527	0.7468	0.9651	0.5485	0.7530	0.9650
2584	1044	0.5524	0.7464	0.9644	0.5407	0.7605	0.9507
2585	1044	0.5516	0.7461	0.9642	0.5425	0.7475	0.9478
2586	1044	0.5507	0.7456	0.9642	0.5498	0.7460	0.9426
2587	1043	0.5491	0.7444	0.9641	0.5466	0.7417	0.9414
2588	1042	0.5485	0.7432	0.9641	0.5577	0.7366	0.9536
2589	1042	0.5479	0.7418	0.9638	0.5563	0.7334	0.9461
2590	1042	0.5482	0.7407	0.9640	0.5432	0.7353	0.9493
2591	1041	0.5486	0.7389	0.9644	0.5464	0.7446	0.9484
2592	1041	0.5488	0.7369	0.9647	0.5398	0.7344	0.9492
2593	1039	0.5497	0.7346	0.9650	0.5427	0.7267	0.9610
2594	1039	0.5508	0.7327	0.9657	0.5398	0.7251	0.9617
2595	1038	0.5522	0.7315	0.9661	0.5421	0.7264	0.9661
2596	1037	0.5538	0.7298	0.9668	0.5469	0.7281	0.9590
2597	1037	0.5558	0.7280	0.9678	0.5397	0.7220	0.9702
2598	1037	0.5571	0.7265	0.9689	0.5439	0.7260	0.9788
2599	1037	0.5586	0.7250	0.9704	0.5377	0.7234	0.9840
2600	1036	0.5604	0.7233	0.9717	0.5421	0.7208	0.9924
2601	1036	0.5620	0.7223	0.9726	0.5484	0.7212	0.9849
2602	1036	0.5638	0.7220	0.9739	0.5651	0.7331	0.9865
2603	1036	0.5658	0.7223	0.9754	0.5690	0.7245	0.9899
2604	1035	0.5675	0.7219	0.9771	0.5689	0.7173	0.9839
2605	1035	0.5702	0.7223	0.9787	0.5795	0.7176	0.9768
2606	1034	0.5727	0.7231	0.9799	0.5801	0.7188	0.9820
2607	1034	0.5759	0.7238	0.9811	0.5879	0.7224	0.9817
2608	1034	0.5787	0.7243	0.9821	0.5889	0.7127	0.9815
2609	1034	0.5813	0.7252	0.9835	0.5909	0.7147	0.9763
2610	1034	0.5841	0.7265	0.9838	0.5739	0.7088	0.9742
2611	1033	0.5865	0.7277	0.9833	0.5871	0.7089	0.9808
2612	1033	0.5888	0.7286	0.9825	0.5926	0.7004	0.9746
2613	1033	0.5910	0.7297	0.9806	0.5965	0.7106	0.9761
2614	1033	0.5929	0.7308	0.9790	0.6013	0.7257	0.9790
2615	1033	0.5942	0.7313	0.9776	0.5931	0.7423	0.9857
2616	1033	0.5954	0.7318	0.9761	0.5889	0.7366	0.9907
2617	1033	0.5965	0.7329	0.9748	0.6076	0.7425	0.9900
2618	1033	0.5972	0.7334	0.9738	0.6057	0.7472	0.9898
2619	1032	0.5982	0.7340	0.9726	0.6195	0.7427	0.9922
2620	1032	0.5991	0.7349	0.9714	0.6119	0.7388	0.9907
2621	1032	0.5999	0.7360	0.9703	0.6125	0.7518	0.9938
2622	1032	0.6009	0.7367	0.9695	0.6095	0.7532	0.9784
2623	1031	0.6023	0.7380	0.9685	0.6047	0.7571	0.9659
2624	1031	0.6031	0.7398	0.9670	0.5955	0.7452	0.9648
2625	1031	0.6038	0.7420	0.9658	0.5960	0.7492	0.9458
2626	1029	0.6041	0.7437	0.9641	0.5968	0.7467	0.9438
2627	1028	0.6041	0.7449	0.9623	0.5970	0.7460	0.9523
2628	1026	0.6043	0.7460	0.9599	0.5988	0.7386	0.9511
2629	1026	0.6050	0.7473	0.9574	0.5963	0.7436	0.9525
2630	1026	0.6054	0.7485	0.9547	0.5972	0.7309	0.9520
2631	1026	0.6068	0.7498	0.9519	0.6057	0.7330	0.9524
2632	1026	0.6078	0.7515	0.9491	0.6096	0.7441	0.9513
2633	1026	0.6090	0.7538	0.9463	0.6093	0.7407	0.9538
2634	1025	0.6104	0.7555	0.9436	0.6161	0.7328	0.9566
2635	1025	0.6121	0.7574	0.9408	0.6094	0.7411	0.9497
2636	1024	0.6137	0.7589	0.9383	0.6050	0.7527	0.9420
2637	1024	0.6155	0.7611	0.9357	0.6112	0.7561	0.9455
2638	1024	0.6169	0.7633	0.9333	0.6030	0.7535	0.9329
2639	1023	0.6182	0.7660	0.9311	0.6029	0.7562	0.9333
2640	1022	0.6196	0.7683	0.9282	0.5981	0.7705	0.9270
2641	1021	0.6209	0.7711	0.9249	0.6064	0.7670	0.9278
2642	1021	0.6227	0.7736	0.9216	0.6158	0.7730	0.9233
2643	1021	0.6242	0.7765	0.9180	0.6405	0.7803	0.9180
2644	1020	0.6253	0.7791	0.9141	0.6467	0.7861	0.9218
2645	1019	0.6261	0.7816	0.9107	0.6405	0.7951	0.9211
2646	1018	0.6267	0.7842	0.9070	0.6478	0.7941	0.9259
2647	1018	0.6273	0.7868	0.9033	0.6524	0.8005	0.9082
2648	1018	0.6285	0.7894	0.9003	0.6441	0.7950	0.9049
2649	1018	0.6299	0.7913	0.8974	0.6406	0.8018	0.9003
2650	1017	0.6307	0.7932	0.8943	0.6320	0.8020	0.8857
2651	1017	0.6318	0.7949	0.8911	0.6296	0.8148	0.8873
2652	1017	0.6325	0.7965	0.8878	0.6319	0.8032	0.8812
2653	1016	0.6342	0.7970	0.8842	0.6311	0.8087	0.8691
2654	1016	0.6360	0.7980	0.8803	0.6392	0.8068	0.8689
2655	1016	0.6378	0.7988	0.8764	0.6359	0.8032	0.8612
2656	1016	0.6387	0.7993	0.8727	0.6345	0.7972	0.8566
2657	1015	0.6391	0.7992	0.8688	0.6276	0.8084	0.8644
2658	1015	0.6398	0.7987	0.8653	0.6256	0.8048	0.8616
2659	1014	0.6402	0.7981	0.8614	0.6303	0.7992	0.8660
2660	1014	0.6403	0.7973	0.8587	0.6390	0.8038	0.8733
2661	1012	0.6409	0.7965	0.8563	0.6411	0.8009	0.8699
2662	1012	0.6416	0.7955	0.8541	0.6311	0.8038	0.8687
2663	1012	0.6426	0.7944	0.8528	0.6292	0.7963	0.8530
2664	1011	0.6435	0.7927	0.8514	0.6217	0.7964	0.8509
2665	1010	0.6445	0.7922	0.8498	0.6402	0.7838	0.8348
2666	1008	0.6456	0.7922	0.8485	0.6511	0.7905	0.8304
2667	1008	0.6466	0.7922	0.8466	0.6618	0.7943	0.8267
2668	1006	0.6489	0.7925	0.8448	0.6627	0.7908	0.8257
2669	1004	0.6512	0.7929	0.8433	0.6555	0.7852	0.8252
2670	1003	0.6543	0.7926	0.8413	0.6596	0.7833	0.8325
2671	1002	0.6577	0.7926	0.8392	0.6563	0.7771	0.8277
2672	1000	0.6609	0.7931	0.8364	0.6570	0.7813	0.8416
2673	999	0.6641	0.7933	0.8334	0.6570	0.7757	0.8444
2674	999	0.6670	0.7935	0.8306	0.6592	0.7773	0.8449
2675	999	0.6710	0.7940	0.8277	0.6570	0.7744	0.8554
2676	999	0.6751	0.7952	0.8260	0.6515	0.7712	0.8509
2677	999	0.6798	0.7963	0.8242	0.6561	0.7896	0.8412
2678	999	0.6839	0.7975	0.8231	0.6594	0.8090	0.8361
2679	999	0.6869	0.7983	0.8221	0.6653	0.8077	0.8218
2680	999	0.6899	0.7991	0.8218	0.6916	0.8110	0.8161
2681	998	0.6920	0.7998	0.8218	0.6925	0.8068	0.8193
2682	997	0.6944	0.8003	0.8213	0.7068	0.8008	0.8148
2683	997	0.6963	0.8009	0.8204	0.7105	0.8037	0.8081
2684	997	0.6979	0.8019	0.8195	0.7093	0.8122	0.7974
2685	996	0.6993	0.8026	0.8182	0.7181	0.8096	0.7976
2686	996	0.7011	0.8040	0.8167	0.7136	0.8045	0.8005
2687	995	0.7031	0.8052	0.8153	0.7320	0.8182	0.7961
2688	994	0.7054	0.8071	0.8141	0.7329	0.8256	0.8104
2689	993	0.7077	0.8088	0.8135	0.7377	0.8248	0.8065
2690	993	0.7099	0.8102	0.8138	0.7420	0.8131	0.8074
2691	993	0.7123	0.8109	0.8145	0.7282	0.8108	0.8031
2692	993	0.7143	0.8116	0.8162	0.7350	0.8131	0.8192
2693	993	0.7153	0.8122	0.8183	0.7164	0.8084	0.8267
2694	993	0.7161	0.8129	0.8202	0.7149	0.7977	0.8122
2695	993	0.7162	0.8139	0.8226	0.7074	0.7984	0.8100
2696	993	0.7159	0.8150	0.8258	0.6950	0.8026	0.8061
2697	993	0.7155	0.8155	0.8294	0.6925	0.7978	0.8091
2698	993	0.7146	0.8160	0.8332	0.7036	0.8117	0.8077
2699	992	0.7139	0.8174	0.8369	0.7080	0.8079	0.8089
2700	991	0.7128	0.8183	0.8408	0.7136	0.8220	0.8259
2701	991	0.7114	0.8189	0.8449	0.7105	0.8136	0.8344
